client_id,variation,error_count
8439254,control,0
8439704,control,0
8439727,test,0
8439837,test,0
8439870,test,2
8439914,test,2
8440000,test,0
8440069,test,0
8440164,test,19
8440177,control,0
8440209,control,8
8440496,test,1
8441190,control,3
8441472,test,0
8441692,control,0
8441694,test,0
8441811,test,2
8441983,test,0
8442020,control,0
8442225,control,2
8442245,control,0
8442526,control,0
8442614,test,0
8442966,control,0
8442995,test,8
8443142,test,2
8443640,control,4
8443908,control,0
8444177,control,1
8444187,control,2
8444602,control,0
8444725,test,0
8444793,test,0
8444884,test,4
8445313,test,2
8445363,test,3
8445867,test,2
8446061,test,0
8446580,control,46
8446688,test,0
8446876,control,3
8446937,control,2
8446955,control,1
8446966,test,0
8447568,test,0
8447700,control,0
8448269,control,3
8448536,test,3
8448636,control,2
8448994,control,0
8449016,control,1
8449026,test,0
8449611,control,7
8450110,control,0
8450251,control,0
8450389,test,6
8450800,test,0
8451131,test,1
8451346,control,0
8452111,test,3
8452673,test,2
8452711,control,7
8453230,control,3
8453429,test,0
8453834,control,0
8453877,test,0
8454223,control,0
8454368,control,5
8454445,control,1
8454454,control,0
8454706,test,0
8454778,test,22
8454891,control,2
8455042,control,0
8455174,test,0
8455435,control,0
8455559,test,1
8455692,control,0
8455732,control,8
8455839,test,3
8455971,control,0
8456142,test,3
8456202,control,5
8456219,control,0
8456308,test,2
8456479,test,0
8456534,control,4
8456627,control,0
8457323,test,2
8457324,test,5
8457457,test,0
8457877,test,3
8457919,control,0
8457927,test,0
8458014,control,1
8458079,control,3
8458271,control,0
8458957,control,0
8459080,test,0
8459196,test,0
8459444,test,0
8459564,control,0
8459791,test,0
8459841,test,0
8459848,test,0
8460001,control,0
8460039,test,0
8460140,test,0
8460327,control,2
8460512,test,2
8460742,control,1
8460986,control,0
8461066,test,0
8461220,test,2
8461324,control,4
8461395,test,0
8461668,control,0
8461847,test,4
8461995,control,1
8462560,test,10
8462687,test,0
8462755,control,13
8462796,test,0
8463084,control,0
8463143,control,0
8463178,control,0
8463206,control,0
8463837,control,0
8464036,control,2
8465223,control,0
8465302,test,1
8465448,test,1
8465744,test,9
8465969,test,2
8466350,test,0
8466440,test,4
8466521,test,5
8466565,test,0
8466643,control,0
8466654,control,0
8466956,test,4
8467427,test,0
8467959,test,0
8467980,test,3
8468009,test,1
8468092,control,1
8468212,test,0
8468373,control,0
8468645,test,4
8468949,test,0
8469085,control,4
8469485,test,11
8469745,test,0
8470229,control,3
8470247,test,7
8470441,control,3
8470681,control,0
8470777,control,0
8470926,test,0
8471108,control,0
8471133,test,0
8471139,control,3
8471628,test,0
8471697,control,0
8471730,control,0
8472209,test,2
8472231,control,0
8472274,test,0
8472348,control,1
8472375,test,10
8472387,test,0
8473085,control,0
8473097,control,0
8473396,control,3
8473526,test,0
8473757,control,1
8473772,test,0
8474995,control,0
8475055,test,0
8475079,control,1
8475126,control,0
8475183,test,2
8475243,control,0
8476559,control,2
8476755,control,4
8476794,test,8
8476828,test,4
8477121,test,0
8477190,test,5
8477487,control,17
8477875,test,0
8478735,control,4
8479157,control,0
8479239,control,2
8479766,control,3
8480126,test,20
8480271,control,1
8480506,control,2
8480558,test,0
8480645,test,2
8480723,test,0
8482024,test,2
8482048,control,0
8482201,test,0
8482283,test,0
8482390,control,0
8482662,control,0
8482912,control,0
8483497,control,0
8483529,test,1
8483908,control,0
8484054,test,0
8484217,control,0
8485558,test,2
8485614,test,4
8485725,control,10
8485850,test,0
8486603,control,12
8486606,control,0
8487265,test,4
8488078,control,2
8488116,control,2
8488268,test,4
8488343,test,2
8488517,test,1
8488607,control,1
8489443,test,5
8489537,test,0
8490158,test,2
8490286,test,3
8490431,test,4
8490525,control,1
8490739,test,0
8490810,test,4
8490834,test,0
8491056,test,0
8491121,test,0
8491361,test,0
8491806,test,13
8492366,control,3
8492504,control,0
8492564,test,5
8492567,test,6
8492580,test,3
8492978,control,0
8493081,test,9
8493240,control,0
8493469,test,0
8493650,control,0
8494129,test,8
8494729,control,2
8495015,test,0
8495717,test,5
8495964,test,0
8496064,control,0
8496269,test,0
8496594,control,1
8496841,control,0
8496930,test,0
8497008,test,0
8497122,control,0
8497136,test,0
8497234,control,0
8497468,test,0
8497640,test,0
8497666,control,0
8497681,control,2
8497791,control,0
8498010,control,0
8498139,test,0
8498312,control,0
8498480,control,2
8498492,control,0
8498591,control,8
8498650,test,0
8499074,control,0
8499181,test,7
8499279,control,3
8499329,control,0
8499466,control,1
8499476,test,3
8499514,control,0
8499705,test,6
8499979,control,0
8500004,control,0
8500269,control,2
8500291,control,3
8500602,test,2
8500861,test,4
8501291,test,0
8501430,control,0
8501770,control,12
8501790,test,1
8501875,test,3
8501949,test,2
8502793,test,0
8502813,control,1
8502914,test,3
8502987,test,0
8503257,test,0
8503272,test,3
8503930,test,0
8504008,test,9
8504197,test,1
8504603,control,6
8504863,control,0
8504929,test,0
8505031,test,0
8505078,test,2
8505098,control,0
8505452,control,2
8505472,control,1
8505547,test,0
8505774,test,0
8506258,control,0
8506460,test,0
8506529,control,7
8506583,test,0
8506661,control,3
8506693,control,2
8506882,control,0
8507003,control,3
8507124,control,2
8509031,test,1
8509137,test,2
8509526,control,4
8509527,control,4
8509607,control,4
8509658,test,0
8509827,control,1
8510120,test,0
8510262,control,1
8510278,test,4
8510293,control,8
8510356,test,16
8510745,test,4
8510954,test,3
8511576,test,0
8511794,test,7
8511811,control,0
8511849,control,0
8512066,test,5
8512093,test,14
8512525,control,0
8512553,control,0
8512863,control,0
8513018,control,2
8513116,control,4
8513162,test,0
8513593,control,0
8513721,control,0
8513931,control,0
8514077,test,6
8514125,test,0
8514205,control,2
8514217,test,0
8514305,control,0
8514501,control,0
8514966,test,0
8515040,control,2
8515299,control,0
8515627,control,0
8515641,test,0
8515670,control,1
8515834,control,0
8515953,test,8
8515977,test,0
8516341,test,0
8516537,test,2
8516565,test,0
8516632,control,2
8516896,control,0
8516900,test,2
8517134,control,0
8517414,control,4
8517544,control,0
8517752,test,4
8517967,test,2
8518108,control,12
8518367,test,4
8518643,control,2
8518928,control,5
8518982,test,0
8519145,test,17
8519232,test,5
8519302,test,0
8519513,test,2
8519626,control,1
8519720,control,5
8519807,test,4
8520434,control,0
8520650,control,0
8520769,test,1
8520790,test,0
8521030,test,0
8521180,test,0
8521346,test,1
8521482,control,9
8521495,control,1
8521849,test,0
8522060,control,1
8522277,test,0
8522542,test,4
8522955,control,3
8523220,test,0
8523265,control,3
8523376,control,0
8523430,control,1
8523684,test,7
8524358,control,0
8524579,test,2
8524876,control,0
8525111,test,7
8525671,control,0
8525729,test,0
8525803,control,0
8525814,control,1
8526018,test,22
8526067,control,0
8526245,control,0
8526268,test,0
8526525,control,0
8526665,control,0
8526713,test,0
8526905,test,0
8527227,test,11
8527231,control,0
8527390,test,3
8527826,control,0
8527986,test,3
8528489,test,0
8528827,test,0
8529036,test,0
8529372,test,0
8529641,test,0
8529646,test,0
8529788,control,13
8529806,test,0
8529875,test,0
8530290,control,5
8530298,test,1
8530430,test,0
8530482,test,2
8530605,test,0
8530828,control,2
8530901,control,1
8531480,control,3
8531745,control,1
8531881,test,0
8531945,test,6
8531948,test,0
8532013,control,0
8532134,test,5
8532371,test,1
8532409,control,0
8532420,control,2
8532902,test,0
8533320,control,1
8533635,test,0
8533687,control,9
8533714,control,4
8533740,test,0
8533823,control,0
8534176,test,0
8534233,test,1
8534599,test,12
8534622,control,11
8534656,test,4
8534657,control,0
8534878,control,2
8535041,test,1
8535057,control,0
8535149,test,0
8535461,control,3
8535521,test,2
8535609,control,3
8535768,test,19
8536064,test,1
8536134,control,3
8536229,control,0
8536418,control,1
8536644,control,0
8536810,test,3
8536834,control,0
8537094,test,0
8537109,test,6
8537217,control,0
8537308,control,3
8537321,control,0
8537447,test,7
8537506,test,0
8537653,control,0
8537775,control,2
8537968,control,1
8538371,control,0
8538565,control,0
8538655,test,11
8538695,control,0
8538783,test,0
8538926,test,0
8538953,control,3
8538961,control,0
8538971,test,0
8538985,test,0
8539205,control,0
8539397,control,11
8539417,control,2
8540069,control,2
8540165,test,0
8540263,test,0
8540292,test,0
8540308,control,0
8540533,test,5
8540710,test,0
8540726,test,5
8540849,control,1
8540888,test,0
8540997,control,0
8541103,control,0
8541153,control,2
8541230,test,2
8541412,test,5
8541839,control,0
8542158,test,0
8542371,control,0
8542524,control,4
8542739,control,9
8543095,test,0
8543146,test,1
8543419,test,0
8543484,test,0
8543746,control,2
8543796,control,0
8544035,control,3
8544228,control,0
8544346,control,2
8544434,test,0
8544465,test,0
8544599,control,0
8545150,test,0
8545156,control,0
8545535,control,0
8545681,test,2
8545770,control,0
8546353,control,4
8546362,control,1
8546478,control,0
8546711,control,0
8546752,control,0
8546815,test,2
8546973,control,1
8547148,test,0
8547335,test,2
8547589,control,1
8547760,test,7
8547781,control,6
8547881,test,4
8547914,control,0
8547969,test,1
8548007,control,0
8548076,control,5
8548102,test,2
8548124,test,0
8548134,test,5
8548327,control,0
8548477,test,8
8548506,test,0
8548561,test,1
8548776,control,1
8548825,test,0
8548975,test,2
8549073,test,3
8549146,control,2
8549200,control,0
8549209,control,0
8549267,control,1
8549364,control,6
8549691,test,0
8549831,control,0
8550550,test,0
8550819,test,2
8550901,control,0
8550982,control,2
8551108,test,0
8551366,test,0
8551376,test,8
8551425,test,1
8551738,control,1
8552123,test,0
8552493,test,2
8552526,control,1
8553099,control,22
8553127,control,0
8553219,test,2
8553447,test,0
8553502,test,0
8553638,test,16
8553989,test,0
8554018,test,1
8554571,test,6
8554834,control,0
8554894,test,0
8555009,test,2
8555070,control,2
8555440,test,1
8555514,test,0
8555554,test,1
8555576,control,0
8555631,control,20
8556009,control,0
8556063,control,4
8556380,test,0
8556520,test,0
8556712,control,0
8556801,control,1
8556804,control,0
8557245,control,2
8557304,control,0
8557337,test,1
8557925,control,0
8558911,control,1
8559109,control,0
8559431,test,3
8559593,test,5
8560277,test,1
8560404,test,2
8560542,test,1
8560779,test,1
8560861,test,0
8561185,control,0
8561235,control,0
8561583,control,0
8561891,control,4
8562013,control,11
8562036,control,0
8562053,test,6
8562324,test,7
8562779,control,2
8563144,test,0
8563377,test,2
8563448,test,0
8563608,control,0
8563929,control,0
8563982,control,0
8564174,control,0
8564445,control,6
8564541,test,4
8564593,test,10
8565062,control,4
8565185,control,0
8565287,control,1
8565313,test,1
8565387,test,2
8565532,test,0
8565944,test,0
8565968,control,0
8566060,control,4
8567356,test,6
8567603,control,0
8568326,test,0
8568486,control,0
8568603,control,1
8568751,control,1
8568805,test,1
8569065,control,0
8569160,control,0
8569208,test,0
8569541,test,0
8569688,test,0
8570045,control,0
8570573,test,0
8570885,test,0
8571229,control,4
8571857,test,2
8572550,test,6
8573316,test,0
8573578,control,0
8573969,control,0
8574276,test,0
8574446,test,0
8574639,control,1
8575061,test,1
8575079,test,0
8575091,test,2
8575424,test,6
8575501,test,4
8575616,control,4
8575724,control,2
8576259,control,2
8576266,control,0
8576384,test,8
8576669,control,1
8576756,test,1
8576987,control,0
8577432,control,0
8577484,test,0
8577522,control,2
8577690,control,2
8577819,control,1
8577908,test,0
8578147,test,4
8578196,test,3
8578242,test,2
8578422,control,0
8578518,test,20
8578621,control,0
8578882,test,4
8579832,test,0
8579878,control,0
8580049,test,0
8580110,test,0
8580426,test,4
8580825,control,0
8581135,test,0
8581196,control,0
8581712,control,0
8581911,control,0
8582610,test,1
8583667,test,2
8584218,test,0
8584566,control,9
8585073,test,0
8585280,test,0
8585300,test,6
8585529,control,0
8585568,test,6
8585773,test,2
8586053,test,7
8586150,test,14
8586164,control,0
8586222,control,0
8586252,control,1
8586276,control,0
8586358,test,2
8586486,test,4
8586525,test,0
8586536,test,0
8587005,control,1
8587014,control,0
8587059,test,0
8587126,test,2
8587319,control,0
8587389,test,1
8587434,test,2
8587544,test,6
8587573,control,0
8587891,test,0
8588068,control,10
8588400,test,0
8588731,test,2
8588895,test,1
8588958,test,4
8589357,test,0
8589900,control,4
8590429,test,0
8590778,control,0
8590903,test,0
8591099,test,5
8591547,control,0
8591740,control,4
8591997,control,0
8592056,test,3
8592146,control,3
8592151,test,0
8592381,test,0
8592441,test,1
8592710,control,2
8593025,control,2
8593130,test,0
8593187,control,0
8593299,control,0
8593429,test,0
8593582,test,0
8593784,control,5
8593795,control,2
8593839,control,4
8594661,test,1
8594925,test,0
8595230,control,2
8595702,control,4
8596009,control,0
8596298,test,0
8596299,control,0
8596397,test,0
8596419,test,3
8596702,test,0
8596886,test,12
8597361,control,0
8597482,test,3
8597519,control,1
8597536,control,0
8597626,test,2
8597986,control,0
8598149,control,0
8598364,test,3
8598372,test,6
8598531,test,0
8599053,test,10
8599167,test,1
8599504,test,1
8599685,control,0
8599689,control,0
8600021,test,1
8600149,control,0
8600174,test,1
8600325,test,2
8600631,test,2
8600953,test,3
8601064,test,0
8601093,test,0
8601616,test,7
8602025,control,0
8602065,test,14
8602447,control,3
8602786,test,0
8602795,control,0
8603287,test,6
8603917,test,0
8604038,control,0
8604039,control,0
8604300,control,0
8604495,test,10
8605014,control,0
8605448,control,0
8605475,control,11
8605485,test,5
8606506,test,6
8606507,control,3
8606601,test,0
8606609,control,1
8606955,test,5
8607020,test,0
8607066,control,0
8607082,control,0
8607096,control,0
8607131,test,0
8607353,test,2
8607441,test,2
8607446,test,8
8607482,test,10
8607979,control,2
8608071,test,0
8608150,test,6
8608653,control,0
8609111,control,7
8609229,test,10
8609253,test,6
8609264,test,0
8609715,control,1
8609870,control,6
8609961,test,0
8610535,test,2
8610616,control,0
8610750,control,2
8611091,test,3
8611098,control,0
8611181,test,0
8611255,control,0
8611797,control,5
8612096,test,2
8612264,test,0
8612311,test,9
8612359,test,3
8612909,test,8
8613070,test,0
8613113,test,3
8613152,test,4
8613227,test,2
8613329,test,0
8613549,test,0
8613747,test,0
8613889,test,3
8614502,test,0
8614862,control,2
8614928,test,1
8614932,control,0
8614947,control,0
8615085,test,2
8615479,test,2
8615702,control,0
8615962,test,0
8616004,test,6
8616361,test,0
8616579,test,0
8616749,control,0
8617048,test,0
8617107,test,0
8617185,test,3
8617321,control,8
8617326,test,1
8617682,test,1
8617715,control,0
8618682,control,0
8619224,test,0
8619261,control,1
8619345,control,0
8619538,test,0
8619619,control,1
8619982,control,2
8620221,control,2
8620282,test,1
8620393,test,1
8620521,test,0
8620721,control,1
8620971,test,5
8621093,test,0
8621189,test,1
8621319,test,2
8621460,test,0
8621740,control,2
8621825,test,0
8622625,test,3
8622690,control,0
8622717,test,0
8622758,test,2
8623099,control,1
8623241,control,3
8623510,test,1
8623696,control,7
8623810,control,17
8623986,control,7
8624201,test,3
8624715,control,0
8624830,test,0
8624953,control,11
8624972,test,0
8624993,test,3
8625102,test,0
8625422,control,0
8625508,control,0
8625604,test,0
8625701,test,14
8626111,test,0
8626423,control,0
8626474,test,2
8626524,test,0
8626837,control,3
8626874,test,0
8627075,control,0
8627270,test,0
8627334,test,2
8627363,test,0
8627381,control,0
8627399,control,2
8627433,test,2
8627479,test,3
8627548,control,2
8627640,control,0
8627643,test,0
8627900,test,4
8628119,control,0
8628250,control,1
8628672,test,1
8628870,control,0
8629156,control,0
8629169,control,0
8629202,control,2
8629780,test,1
8629781,control,3
8630209,test,3
8630577,test,2
8630852,control,0
8630873,control,0
8631527,control,2
8631535,control,0
8631696,test,4
8631749,test,0
8631773,control,8
8631879,test,0
8631976,test,0
8632297,test,1
8632535,test,2
8632580,test,0
8632606,test,0
8632638,test,0
8632691,control,0
8632835,test,0
8632914,control,6
8632972,test,2
8633436,test,9
8633888,test,0
8634059,test,1
8634098,control,4
8634106,test,0
8634142,control,0
