client_id,process_step,error_count,variation
8287502,start,5,control
8287502,step_1,1,control
8287502,step_2,1,control
8287554,start,1,control
8287554,step_1,1,control
8287554,step_2,0,control
8288240,start,3,control
8288240,step_1,0,control
8288240,step_2,0,control
8288240,step_3,0,control
8288642,start,0,control
8289071,start,0,control
8289071,step_1,0,control
8289071,step_2,0,control
8289071,step_3,0,control
8289125,start,3,control
8289125,step_1,2,control
8289125,step_2,2,control
8289125,step_3,2,control
8290239,start,1,control
8290239,step_1,0,control
8290239,step_2,0,control
8290239,step_3,0,control
8290983,start,0,control
8290983,step_1,0,control
8291632,start,0,control
8291632,step_1,0,control
8291632,step_2,0,control
8291632,step_3,0,control
8293466,start,0,control
8293466,step_1,0,control
8293466,step_2,0,control
8293466,step_3,0,control
8294857,start,0,control
8295065,start,0,control
8295065,step_1,0,control
8295065,step_2,0,control
8295065,step_3,0,control
8295461,start,0,control
8295735,start,4,control
8295735,step_1,1,control
8295735,step_2,0,control
8295735,step_3,0,control
8295759,start,0,control
8295759,step_1,0,control
8295759,step_2,0,control
8295789,start,1,control
8296273,start,1,control
8296273,step_1,1,control
8296273,step_2,0,control
8296273,step_3,0,control
8297741,start,5,control
8297741,step_1,1,control
8297741,step_2,0,control
8297741,step_3,0,control
8298599,start,2,control
8298599,step_1,1,control
8298599,step_2,1,control
8298599,step_3,1,control
8299155,start,2,control
8299155,step_1,2,control
8299155,step_2,2,control
8299155,step_3,2,control
8299423,start,0,control
8299423,step_1,0,control
8299423,step_2,0,control
8299423,step_3,0,control
8299642,start,0,control
8299838,start,5,control
8299838,step_1,0,control
8299838,step_2,0,control
8299838,step_3,0,control
8300317,start,3,control
8300317,step_1,1,control
8300317,step_2,0,control
8300317,step_3,0,control
8301753,start,0,control
8301761,step_2,2,control
8301761,step_3,1,control
8301761,start,0,control
8301761,step_1,0,control
8302067,step_2,1,control
8302067,step_3,1,control
8302067,start,0,control
8302067,step_1,0,control
8302339,start,0,control
8302339,step_1,0,control
8302339,step_2,0,control
8302339,step_3,0,control
8302402,start,0,control
8302402,step_1,0,control
8302402,step_2,0,control
8302402,step_3,0,control
8304008,step_2,1,control
8304008,start,0,control
8304008,step_1,0,control
8304008,step_3,0,control
8304027,start,3,control
8304087,start,2,control
8304087,step_1,0,control
8304087,step_2,0,control
8304087,step_3,0,control
8304665,start,0,control
8304828,start,0,control
8304828,step_1,0,control
8304828,step_2,0,control
8304828,step_3,0,control
8305701,start,0,control
8306812,start,0,control
8306812,step_1,0,control
8306917,start,2,control
8306917,step_1,0,control
8306917,step_2,0,control
8306917,step_3,0,control
8307059,step_1,1,control
8307059,start,0,control
8307059,step_2,0,control
8307059,step_3,0,control
8307073,start,4,control
8307073,step_1,3,control
8307073,step_2,1,control
8307073,step_3,1,control
8307205,start,0,control
8307205,step_1,0,control
8307205,step_2,0,control
8307205,step_3,0,control
8307421,start,2,control
8307496,start,5,control
8307496,step_2,2,control
8307496,step_3,1,control
8307496,step_1,0,control
8308042,start,0,control
8308691,start,2,control
8308691,step_1,2,control
8308691,step_2,0,control
8309125,start,3,control
8309125,step_1,1,control
8309125,step_2,1,control
8309125,step_3,1,control
8310047,start,2,control
8310296,start,0,control
8310296,step_1,0,control
8310565,start,0,control
8310565,step_1,0,control
8310565,step_2,0,control
8310565,step_3,0,control
8310807,start,0,control
8310807,step_1,0,control
8310807,step_2,0,control
8310955,start,0,control
8310955,step_1,0,control
8310955,step_2,0,control
8310955,step_3,0,control
8311089,start,0,control
8311223,start,5,control
8311223,step_1,2,control
8311223,step_2,0,control
8311223,step_3,0,control
8311234,start,3,control
8311234,step_2,1,control
8311234,step_1,0,control
8311234,step_3,0,control
8312125,start,0,control
8312125,step_1,0,control
8312125,step_2,0,control
8312125,step_3,0,control
8312687,start,0,control
8312687,step_1,0,control
8312687,step_2,0,control
8312687,step_3,0,control
8313694,start,0,control
8313694,step_1,0,control
8313694,step_2,0,control
8313701,start,1,control
8313701,step_1,0,control
8313701,step_2,0,control
8313701,step_3,0,control
8313768,start,0,control
8313808,start,5,control
8313808,step_1,2,control
8313808,step_2,2,control
8313808,step_3,0,control
8314547,step_3,2,control
8314547,step_2,1,control
8314547,start,0,control
8314547,step_1,0,control
8315340,start,1,control
8315340,step_1,1,control
8315340,step_2,1,control
8315340,step_3,0,control
8315422,start,1,control
8315422,step_1,0,control
8315431,start,0,control
8315431,step_1,0,control
8315431,step_2,0,control
8315555,start,1,control
8315555,step_1,1,control
8315555,step_2,0,control
8315555,step_3,0,control
8315626,start,0,control
8315689,start,0,control
8315689,step_1,0,control
8315689,step_2,0,control
8315689,step_3,0,control
8315808,step_3,1,control
8315808,start,0,control
8315808,step_1,0,control
8315808,step_2,0,control
8316281,start,0,control
8316281,step_1,0,control
8316281,step_2,0,control
8316281,step_3,0,control
8316729,start,0,control
8316864,start,3,control
8317382,start,0,control
8317382,step_1,0,control
8317382,step_2,0,control
8317382,step_3,0,control
8318651,start,0,control
8318768,start,0,control
8318768,step_1,0,control
8318768,step_2,0,control
8318768,step_3,0,control
8319134,start,0,control
8319134,step_1,0,control
8319134,step_2,0,control
8319134,step_3,0,control
8319901,start,3,control
8319901,step_1,1,control
8319901,step_2,0,control
8319901,step_3,0,control
8319910,start,0,control
8319955,start,0,control
8319955,step_1,0,control
8319955,step_2,0,control
8319955,step_3,0,control
8320141,start,1,control
8320141,step_1,0,control
8321972,start,0,control
8321972,step_1,0,control
8321972,step_2,0,control
8321972,step_3,0,control
8322804,start,0,control
8322804,step_1,0,control
8322804,step_2,0,control
8322804,step_3,0,control
8322930,start,2,control
8322930,step_1,0,control
8322930,step_2,0,control
8322930,step_3,0,control
8323538,start,1,control
8323538,step_1,1,control
8323538,step_2,0,control
8323538,step_3,0,control
8323802,start,0,control
8323924,start,1,control
8323924,step_1,1,control
8323924,step_2,0,control
8323924,step_3,0,control
8324479,step_2,1,control
8324479,step_3,1,control
8324479,start,0,control
8324479,step_1,0,control
8325418,start,1,control
8325418,step_1,0,control
8325418,step_2,0,control
8325418,step_3,0,control
8326177,step_2,1,control
8326177,start,0,control
8326177,step_1,0,control
8326177,step_3,0,control
8326915,start,1,control
8327432,start,1,control
8327432,step_1,1,control
8327432,step_2,0,control
8327432,step_3,0,control
8327635,start,6,control
8327635,step_2,1,control
8327635,step_3,1,control
8327635,step_1,0,control
8327879,start,1,control
8327879,step_1,0,control
8327879,step_2,0,control
8327879,step_3,0,control
8328439,start,0,control
8328439,step_1,0,control
8328439,step_2,0,control
8328439,step_3,0,control
8329247,start,5,control
8329247,step_1,0,control
8329247,step_2,0,control
8329247,step_3,0,control
8329806,start,5,control
8329806,step_1,1,control
8329806,step_2,1,control
8329806,step_3,0,control
8331391,start,0,control
8331391,step_1,0,control
8331391,step_2,0,control
8331742,step_3,2,control
8331742,start,0,control
8331742,step_1,0,control
8331742,step_2,0,control
8331981,step_1,2,control
8331981,start,1,control
8331981,step_2,0,control
8331981,step_3,0,control
8331994,start,1,control
8331994,step_1,1,control
8331994,step_2,0,control
8331994,step_3,0,control
8333682,start,2,control
8333682,step_1,2,control
8333682,step_2,2,control
8333682,step_3,1,control
8334353,start,0,control
8334353,step_1,0,control
8334353,step_2,0,control
8334353,step_3,0,control
8334958,start,1,control
8334958,step_1,0,control
8334958,step_2,0,control
8334958,step_3,0,control
8336404,start,1,control
8336404,step_1,0,control
8336492,start,2,control
8336492,step_1,2,control
8336492,step_2,1,control
8336492,step_3,1,control
8336549,start,0,control
8336549,step_1,0,control
8336549,step_2,0,control
8336549,step_3,0,control
8337216,start,1,control
8337216,step_1,1,control
8337216,step_2,1,control
8337216,step_3,0,control
8337830,step_1,1,control
8337830,step_2,1,control
8337830,step_3,1,control
8337830,start,0,control
8338173,start,1,control
8338173,step_1,0,control
8338173,step_2,0,control
8338173,step_3,0,control
8338341,start,0,control
8338341,step_1,0,control
8338341,step_2,0,control
8338341,step_3,0,control
8338945,start,0,control
8338945,step_1,0,control
8339083,start,1,control
8339083,step_1,0,control
8339083,step_2,0,control
8339083,step_3,0,control
8339282,start,0,control
8339282,step_1,0,control
8339282,step_2,0,control
8339282,step_3,0,control
8340333,start,0,control
8340333,step_1,0,control
8340333,step_2,0,control
8340333,step_3,0,control
8340499,step_1,5,control
8340499,step_2,4,control
8340499,start,1,control
8340499,step_3,1,control
8341006,step_3,2,control
8341006,start,0,control
8341006,step_1,0,control
8341006,step_2,0,control
8341093,start,1,control
8341093,step_1,0,control
8341093,step_2,0,control
8341093,step_3,0,control
8341199,start,4,control
8341199,step_3,1,control
8341199,step_1,0,control
8341199,step_2,0,control
8341255,start,0,control
8341255,step_1,0,control
8341255,step_2,0,control
8341255,step_3,0,control
8341361,start,0,control
8342684,start,4,control
8342684,step_1,1,control
8342684,step_2,0,control
8343009,start,1,control
8343009,step_1,1,control
8343009,step_2,1,control
8343009,step_3,0,control
8343132,start,0,control
8343132,step_1,0,control
8343132,step_2,0,control
8343132,step_3,0,control
8343668,start,1,control
8343668,step_1,0,control
8344032,start,0,control
8344032,step_1,0,control
8344032,step_2,0,control
8344032,step_3,0,control
8344199,start,1,control
8344199,step_1,0,control
8344199,step_2,0,control
8344199,step_3,0,control
8344435,step_2,2,control
8344435,step_3,2,control
8344435,start,0,control
8344435,step_1,0,control
8344580,start,0,control
8344580,step_1,0,control
8344580,step_2,0,control
8344580,step_3,0,control
8345634,start,0,control
8345634,step_1,0,control
8345732,start,0,control
8346558,start,0,control
8346565,start,15,control
8346565,step_2,1,control
8346565,step_3,1,control
8346565,step_1,0,control
8346839,start,7,control
8346839,step_1,4,control
8346839,step_2,1,control
8347065,start,2,control
8347065,step_1,2,control
8347065,step_2,0,control
8347065,step_3,0,control
8347678,start,0,control
8347678,step_1,0,control
8347678,step_2,0,control
8347961,start,0,control
8347961,step_1,0,control
8347961,step_2,0,control
8347961,step_3,0,control
8348036,start,0,control
8348041,start,0,control
8348041,step_1,0,control
8348041,step_2,0,control
8348041,step_3,0,control
8348121,start,0,control
8349921,step_1,1,control
8349921,step_2,1,control
8349921,start,0,control
8349921,step_3,0,control
8350152,start,1,control
8350152,step_1,1,control
8350152,step_2,0,control
8350152,step_3,0,control
8350244,start,0,control
8350244,step_1,0,control
8350244,step_2,0,control
8350244,step_3,0,control
8350306,start,0,control
8350306,step_1,0,control
8350306,step_2,0,control
8350306,step_3,0,control
8350451,start,1,control
8350451,step_1,0,control
8350451,step_2,0,control
8350451,step_3,0,control
8350607,start,0,control
8350607,step_1,0,control
8350607,step_2,0,control
8350607,step_3,0,control
8350976,start,6,control
8350976,step_1,0,control
8350976,step_2,0,control
8350976,step_3,0,control
8351676,start,0,control
8352552,start,0,control
8353250,start,0,control
8353250,step_1,0,control
8353250,step_2,0,control
8353250,step_3,0,control
8353665,start,0,control
8353994,start,1,control
8353994,step_1,0,control
8353994,step_2,0,control
8353994,step_3,0,control
8354242,start,0,control
8355291,start,0,control
8355291,step_1,0,control
8355291,step_2,0,control
8355291,step_3,0,control
8355598,start,0,control
8355598,step_1,0,control
8355598,step_2,0,control
8355598,step_3,0,control
8355928,start,0,control
8355928,step_1,0,control
8355928,step_2,0,control
8356074,start,3,control
8356074,step_1,1,control
8356074,step_2,1,control
8356074,step_3,0,control
8356631,start,1,control
8357092,start,0,control
8357092,step_1,0,control
8357092,step_2,0,control
8357092,step_3,0,control
8357465,step_1,2,control
8357465,step_2,1,control
8357465,step_3,1,control
8357465,start,0,control
8357730,start,0,control
8357730,step_1,0,control
8357730,step_2,0,control
8357730,step_3,0,control
8358491,start,1,control
8358491,step_2,1,control
8358491,step_1,0,control
8358491,step_3,0,control
8358616,start,3,control
8358616,step_1,2,control
8358616,step_2,0,control
8358616,step_3,0,control
8359010,start,1,control
8359010,step_1,1,control
8359010,step_2,0,control
8359010,step_3,0,control
8359032,start,1,control
8359032,step_1,1,control
8359032,step_2,0,control
8360030,step_2,5,control
8360030,step_3,5,control
8360030,start,2,control
8360030,step_1,1,control
8360249,start,0,control
8360249,step_1,0,control
8360249,step_2,0,control
8360249,step_3,0,control
8360296,start,1,control
8360296,step_1,1,control
8360296,step_2,0,control
8360296,step_3,0,control
8360430,step_1,2,control
8360430,step_2,1,control
8360430,step_3,1,control
8360430,start,0,control
8361957,start,1,control
8361962,start,0,control
8361962,step_1,0,control
8361962,step_2,0,control
8361962,step_3,0,control
8362283,start,1,control
8362283,step_1,0,control
8362531,start,0,control
8362884,start,2,control
8362884,step_1,1,control
8362884,step_2,0,control
8362884,step_3,0,control
8363116,start,0,control
8363116,step_1,0,control
8363116,step_2,0,control
8363116,step_3,0,control
8363289,start,0,control
8363319,start,3,control
8363319,step_1,1,control
8363319,step_2,1,control
8363319,step_3,1,control
8363830,start,0,control
8364181,step_1,1,control
8364181,step_2,1,control
8364181,start,0,control
8364181,step_3,0,control
8364481,start,0,control
8364861,start,4,control
8365378,start,0,control
8365378,step_1,0,control
8365378,step_2,0,control
8365378,step_3,0,control
8365468,start,1,control
8365468,step_1,0,control
8365468,step_2,0,control
8365468,step_3,0,control
8365656,start,1,control
8365656,step_1,0,control
8365656,step_2,0,control
8365656,step_3,0,control
8365990,start,0,control
8365990,step_1,0,control
8365990,step_2,0,control
8365990,step_3,0,control
8366776,start,2,control
8366776,step_1,2,control
8366776,step_2,1,control
8366776,step_3,0,control
8366885,start,0,control
8366885,step_1,0,control
8366885,step_2,0,control
8366885,step_3,0,control
8367710,step_2,1,control
8367710,step_3,1,control
8367710,start,0,control
8367710,step_1,0,control
8368488,start,0,control
