visit_id,time_elapsed,client_id,client_age,age_category
785129431_56734760407_679469,2.8666666666666667,7278607,42.0,adult
78514730_462963394_540368,3.583333333333333,4781233,62.0,senior
785188424_65010717021_330303,1.2666666666666666,8315555,38.0,adult
785197975_87419699556_853997,1.95,3710054,58.0,adult
785242615_70818277496_399645,2.7333333333333334,5200954,62.0,senior
785337386_23798251740_552041,2.1166666666666667,6104930,58.0,adult
785375766_97600425399_503224,3.2,9250552,34.0,adult
785421763_16146130896_910936,6.6,5503836,52.0,adult
785613310_72770205670_928205,12.616666666666667,3362625,58.0,adult
785693647_28792318450_117317,3.55,9595233,54.0,adult
785711827_60997823853_653469,2.45,1110987,34.0,adult
785830550_59228690535_328527,2.4,6299605,64.0,senior
78586023_44515306072_612291,3.2,2892201,62.0,senior
785901080_75881063505_132351,4.65,7142792,26.0,young
785926345_769254593_384207,1.2166666666666666,7869458,34.0,adult
78593975_79497148200_514194,2.333333333333333,6192776,40.0,adult
78595194_7843500315_543266,15.05,7756489,54.0,adult
78596407_58453752051_755098,2.8833333333333333,1919788,47.0,adult
786089953_188410452_638765,10.616666666666667,6461064,23.0,young
786094651_30395030510_566057,12.233333333333333,8588068,26.0,young
786110401_74774330623_310600,9.583333333333334,6833110,48.0,adult
786117689_92237638055_554173,63.88333333333333,872464,54.0,adult
786215874_20551466223_490426,1.7833333333333334,4671619,35.0,adult
786245536_67658766384_282665,4.066666666666666,7950795,32.0,adult
786375890_1838549380_15683,11.75,2533218,30.0,young
786436631_90135069293_167429,15.633333333333333,8419515,54.0,adult
786455034_71605446753_889862,3.8666666666666663,5552661,51.0,adult
786470423_19570488948_305609,4.25,6798317,50.0,adult
786479513_32510709348_735317,2.033333333333333,7848994,22.0,young
786482843_5081233142_102909,12.65,8502813,50.0,adult
786514185_71681416302_12337,3.6166666666666663,5395585,30.0,young
786536274_5447677464_271840,7.1,3779305,28.0,young
786549736_74924259354_67798,4.783333333333333,7588380,48.0,adult
786796114_45217740087_187112,2.1166666666666667,6061224,56.0,adult
786891533_91074385484_20735,3.683333333333333,2224720,20.0,young
787037781_20378386561_870059,7.45,4112474,24.0,young
787060986_20027390666_143381,9.733333333333333,6767276,38.0,adult
787076429_1294272362_63975,3.1333333333333333,1061310,32.0,adult
787107538_4356903701_440995,4.75,4384422,54.0,adult
787123567_19561175841_537562,8.65,3290446,58.0,adult
787174227_27225118096_29116,4.45,9200854,40.0,adult
787187923_42755830040_988954,3.8,6284634,56.0,adult
787273768_81944749850_439192,3.65,4432738,40.0,adult
787291063_20582982835_987227,2.783333333333333,9706879,70.0,senior
787406278_50916782891_728694,16.3,9825994,82.0,senior
787420584_79086059191_607582,13.566666666666666,3036660,42.0,adult
787604043_54705312333_737607,2.6666666666666665,3073326,25.0,young
78763872_72654117301_77772,2.1166666666666667,5378150,66.0,senior
787661094_82051496688_219885,2.683333333333333,8180806,26.0,young
78769442_43753169646_706302,1.6,7006478,60.0,senior
78771525_47440470766_791798,3.75,3181060,70.0,senior
787787684_22332776587_161612,4.183333333333334,7762216,50.0,adult
787898476_90450771718_488298,2.95,6113000,66.0,senior
787968598_72210308889_855403,11.366666666666667,9648192,84.0,senior
788041253_32802233165_734464,13.116666666666667,2706190,44.0,adult
788081170_74569146120_572807,4.833333333333333,9689015,36.0,adult
788138372_9021833452_488161,2.8666666666666667,9330032,43.0,adult
788230159_29846623611_864731,4.016666666666667,9441561,60.0,senior
788265898_98992560993_2431,4.633333333333334,8360249,60.0,senior
788297664_35710448517_636112,2.216666666666667,2990838,34.0,adult
788310504_43729511339_713531,31.933333333333334,3944187,54.0,adult
788395203_59860200989_299513,1.75,848594,30.0,young
788411719_85586734456_315902,9.983333333333333,6669765,54.0,adult
788508926_71005328223_51155,13.116666666666667,1240899,28.0,young
788566352_31424853689_593927,9.75,1792599,80.0,senior
788566990_72336782670_633242,21.7,4657833,62.0,senior
788589841_72703060394_396288,5.033333333333333,7972813,67.0,senior
788673922_98226662980_534904,11.333333333333334,8164042,64.0,senior
788686206_23129032330_201975,4.9,3695438,68.0,senior
788722953_14454618874_975407,17.433333333333334,2605545,36.0,adult
788881098_74900739922_825157,5.1,9050748,46.0,adult
788992674_46355882048_314057,7.85,3863076,51.0,adult
788994928_18429422900_584353,14.333333333333334,599602,68.0,senior
789012334_47332799066_411129,2.3666666666666667,7518703,28.0,young
789213658_92509320292_398848,2.3666666666666667,7830123,34.0,adult
789232395_51734317291_302504,4.883333333333334,8538695,34.0,adult
789243470_56416233286_298756,5.4,1858354,32.0,adult
789270530_20460078863_645213,4.6,9356825,74.0,senior
789330754_84427560783_670118,1.3,5811895,52.0,adult
789339107_18749665393_490145,3.4833333333333334,9061007,30.0,young
789363735_43154906423_497656,3.466666666666667,3386736,62.0,senior
789380379_37111064555_803744,4.116666666666666,8422671,48.0,adult
789383308_33344873515_17498,3.1166666666666667,141602,25.0,young
789427172_93787250618_175742,2.283333333333333,3940649,56.0,adult
789543547_12322894411_121679,5.366666666666666,4087259,66.0,senior
789573707_80147948277_505646,3.633333333333333,5269752,74.0,senior
789601559_39226957956_673354,3.216666666666667,1953269,42.0,adult
78967310_31985061650_699412,22.766666666666666,7359157,32.0,adult
789696715_79589901857_511909,2.95,8800426,74.0,senior
789833310_43136851383_406475,16.316666666666666,6650453,53.0,adult
789845466_73482710129_629871,2.45,8532420,66.0,senior
789954668_94671138914_645564,5.916666666666667,9409160,36.0,adult
789976646_36093899350_337979,3.933333333333333,1129035,38.0,adult
789984124_26315492777_597683,3.4833333333333334,6370506,32.0,adult
790146347_29119995578_91020,6.3,7360067,62.0,senior
790163361_36906085854_65444,4.333333333333333,6248651,46.0,adult
790243881_1592928136_310351,4.316666666666666,9771204,45.0,adult
790363116_10746333491_377386,12.916666666666666,1709752,52.0,adult
790448612_80937133486_791917,8.333333333333334,7898130,60.0,senior
790516302_97094583148_432691,11.333333333333334,134207,57.0,adult
79051769_2604906035_38066,7.966666666666667,8835280,78.0,senior
790538785_733227334_239668,2.083333333333333,4852240,26.0,young
790539805_29331768634_829534,2.2,7996704,38.0,adult
790591818_43309551810_336929,4.666666666666667,4266634,29.0,young
790613886_86084232436_668322,5.5,5770458,54.0,adult
790639878_37790254170_260737,1.3833333333333333,8104112,46.0,adult
790735036_83228465635_51007,8.966666666666667,87300,28.0,young
790844086_72385190177_108720,8.733333333333333,9018011,47.0,adult
790947805_27454164827_793062,15.116666666666667,5330825,32.0,adult
790993691_2434850231_945990,1.75,3388144,48.0,adult
791049275_98504809934_234347,11.9,5656013,34.0,adult
791166221_82369102203_205179,6.5,6366590,44.0,adult
791279081_10444633911_433797,4.666666666666667,9984010,48.0,adult
791339669_67570653513_279026,3.1,1343908,30.0,young
791341308_34266598237_319635,2.8833333333333333,7894188,70.0,senior
791519639_55868653761_868489,4.7,3842338,34.0,adult
791623797_1906647579_706819,26.05,6467551,32.0,adult
791650047_62181990658_569006,5.766666666666667,2903228,32.0,adult
791709359_39745604100_54133,1.6,5431838,47.0,adult
791730122_19381990195_215975,5.183333333333334,6537109,50.0,adult
791823629_96416366608_502533,6.916666666666667,9863059,30.0,young
791984627_50194481153_472240,6.5,5956524,58.0,adult
792033992_14192694767_139541,7.616666666666666,7887156,72.0,senior
792043345_65711442891_577329,2.7666666666666666,5474787,56.0,adult
792077425_2229429370_316738,2.783333333333333,3574383,54.0,adult
792080364_32776098947_244032,7.35,5671597,40.0,adult
792256864_23382151577_589212,6.416666666666667,1948091,36.0,adult
792270484_79667424754_883949,1.85,35257,32.0,adult
792311453_96710999496_204579,6.466666666666667,5523996,44.0,adult
792340655_71213623360_235924,2.4,712774,22.0,young
792507819_93625022614_115354,3.1666666666666665,6680845,36.0,adult
792557051_72677087224_260618,2.683333333333333,2691102,48.0,adult
792572101_6643696080_988395,28.7,2517871,76.0,senior
792608701_21036150204_617077,6.05,450232,50.0,adult
792696633_41204223707_456296,4.483333333333333,8626837,44.0,adult
792893517_46698112411_735791,2.7,5301524,52.0,adult
793006819_35231626822_834174,8.5,4812146,56.0,adult
793014382_2737394542_647471,8.433333333333334,2787270,34.0,adult
793092677_19513749893_226810,4.1,397404,34.0,adult
793166397_40834342785_891973,2.5166666666666666,723243,40.0,adult
793174941_42410802500_273905,10.266666666666667,1262252,24.0,young
793219019_14701729591_826167,4.416666666666667,9892505,34.0,adult
793273330_94609282757_777007,6.9,4744174,78.0,senior
793312738_23281098634_582011,3.2666666666666666,397574,56.0,adult
793335238_91370170840_171111,2.533333333333333,3967029,34.0,adult
793339553_10821437443_440440,1.0833333333333333,6702809,58.0,adult
793413343_57031260637_266265,6.283333333333333,142725,67.0,senior
79350561_45184122656_764010,4.866666666666666,844566,26.0,young
793574353_38730821551_430143,1.2333333333333334,5319951,26.0,young
793602948_57774155804_309237,5.283333333333333,9236867,62.0,senior
793664708_83854788940_968132,46.23333333333333,7087545,24.0,young
793822386_31769561761_139672,3.1,3745695,54.0,adult
793832327_47975424287_886514,13.05,5436944,34.0,adult
793840608_65787832730_604508,5.233333333333333,1641536,62.0,senior
79384452_59237444494_615214,1.75,857273,56.0,adult
793871198_86656141170_292125,8.733333333333333,821422,58.0,adult
793910820_59612839980_623907,5.9,9640024,60.0,senior
793934310_40184897868_19320,11.616666666666667,4522971,38.0,adult
793985724_91886197750_160184,2.4,3265970,38.0,adult
794024427_47533588088_603541,6.65,3216999,20.0,young
794026156_84103957404_39042,5.183333333333334,1418190,33.0,adult
794091006_54658668736_449370,2.816666666666667,3516384,58.0,adult
794112415_56052140976_361363,6.566666666666666,3728532,66.0,senior
794207351_94267981516_229027,13.333333333333334,5910364,50.0,adult
794372985_91937281262_257490,4.95,4909695,44.0,adult
794418303_19146632294_219338,6.7,7295005,30.0,young
794449139_88263037882_697670,3.033333333333333,9994020,38.0,adult
794451996_41549576882_716668,3.533333333333333,7020386,20.0,young
794463306_55180480588_420684,6.05,8885339,44.0,adult
794518192_60071030064_760130,34.15,7034253,60.0,senior
794772723_91591789623_49001,2.566666666666667,21940,44.0,adult
79493781_11415265293_380428,3.8,3100769,41.0,adult
794965500_18939486436_512171,4.3,44860,32.0,adult
795060321_60949082853_501792,2.533333333333333,2959782,50.0,adult
795069865_20649206857_19900,2.433333333333333,9027736,79.0,senior
795071968_86512664647_738973,1.35,1829520,42.0,adult
795090318_43581535809_627020,10.15,3007459,52.0,adult
795162087_62744792113_331288,2.6333333333333333,7573990,30.0,young
795191166_63299817895_16647,5.116666666666666,3684063,44.0,adult
795356848_66900802488_202255,5.3,862662,60.0,senior
795401602_20098746822_715036,14.583333333333334,3502601,58.0,adult
795440190_68975173758_816453,1.1833333333333331,5341240,32.0,adult
795441939_82115367149_789177,5.6,8689548,66.0,senior
795443141_98700729149_190842,2.083333333333333,3291778,60.0,senior
795490875_52479128923_670581,3.216666666666667,1544000,30.0,young
795553175_45510643761_861533,1.5166666666666666,3744135,35.0,adult
79565441_9434781216_102044,1.4166666666666667,5984744,36.0,adult
795660536_39210441548_984926,16.283333333333335,6947298,76.0,senior
795692960_29616899422_523746,4.916666666666667,7764976,28.0,young
79569785_195303755_12646,1.45,1423584,53.0,adult
795727785_55946417215_624771,24.666666666666668,6757761,70.0,senior
79572906_22513087038_22718,10.15,5777311,48.0,adult
795793626_22549571673_128351,11.75,336166,58.0,adult
795869338_4809125740_424771,3.55,2214260,80.0,senior
795930007_19720347378_771014,7.116666666666666,2752022,42.0,adult
796002858_88515648619_402493,2.85,5729005,56.0,adult
796035439_46101923313_252384,1.6333333333333333,8733111,32.0,adult
796209646_1615664196_116535,2.783333333333333,3684173,66.0,senior
796281978_7936321977_849018,6.516666666666667,1993746,64.0,senior
796322226_35341198553_863193,4.166666666666667,623101,50.0,adult
796420292_25913318659_135710,2.0,6763418,53.0,adult
796544001_30657312947_920906,6.3,8164889,34.0,adult
796595901_51803733632_37409,6.783333333333333,9000891,52.0,adult
796673294_69189242255_328674,6.0,3012770,48.0,adult
796708274_72260751060_456928,3.4166666666666665,8976800,38.0,adult
796786989_11660924939_196172,2.75,560848,60.0,senior
796867673_19935492001_498933,7.616666666666666,3300186,50.0,adult
796874326_39452829632_547349,5.3,4364897,27.0,young
797015340_30111221644_953576,14.2,6206582,43.0,adult
79742811_83186407947_846628,8.766666666666667,4733352,30.0,young
797540361_1504178952_581739,2.216666666666667,8538961,26.0,young
797571216_78631560915_415809,24.216666666666665,7380792,27.0,young
797581355_9764193036_320350,5.7,7852915,46.0,adult
797599127_60854765281_496597,3.65,3183825,58.0,adult
797679369_55232678001_237532,2.9166666666666665,7325802,54.0,adult
797761444_79213404346_865522,8.283333333333333,126285,48.0,adult
797937584_69952648674_165558,2.5,7094658,65.0,senior
797940516_10453832367_393322,1.8666666666666667,6864754,48.0,adult
798041917_68396513113_588937,16.95,9251802,24.0,young
798146976_64664916573_316545,2.0166666666666666,2984162,34.0,adult
798189280_87684454562_747207,10.933333333333334,81601,32.0,adult
798194925_24664237009_566630,13.4,2824256,64.0,senior
798295291_94672956299_571338,5.5,9628857,36.0,adult
798343441_46184288487_353230,2.75,8340333,30.0,young
798412689_40478440484_384203,2.05,6745557,32.0,adult
79846925_87329337546_225065,3.6,9893778,56.0,adult
798521090_75442195087_599388,14.766666666666667,2638520,68.0,senior
798553260_11640619634_676028,12.816666666666666,3278160,54.0,adult
798589704_99326899663_305440,5.416666666666667,3371715,68.0,senior
798673388_64942651074_480182,3.0166666666666666,3990106,20.0,young
798792217_99268194625_184753,5.9,87218,28.0,young
798850615_89376122300_302249,9.383333333333333,6585877,24.0,young
798977124_75131903558_745086,34.166666666666664,3777764,52.0,adult
799164994_58308989975_741323,4.5,2526374,60.0,senior
799195718_73439556075_7316,2.3833333333333333,8143975,22.0,young
799300742_55275975506_98249,10.333333333333334,5287195,54.0,adult
79937394_24303952331_627166,8.25,133522,58.0,adult
799390760_4399594763_998748,9.3,28857,52.0,adult
799455796_80547754839_913863,12.033333333333331,6988658,56.0,adult
799514587_12720185316_899654,2.583333333333333,939540,60.0,senior
799536025_18876336819_45960,5.416666666666667,6680855,28.0,young
799559604_43684580540_584552,3.8,3161378,40.0,adult
799764916_81020625591_756243,7.333333333333333,6076090,30.0,young
79991569_58842889786_908874,3.333333333333333,9239428,22.0,young
800034973_77285831326_705605,15.25,3941793,28.0,young
800069931_72563880914_503531,1.9,38714,60.0,senior
800086017_86926151410_546959,5.166666666666667,5733807,48.0,adult
800294002_54355893583_560554,4.566666666666666,3697484,60.0,senior
800296899_84779210176_237632,4.516666666666667,140489,22.0,young
800367936_45726912312_344156,6.35,3896264,54.0,adult
800409635_82218353110_927,2.6166666666666667,9565543,26.0,young
800546215_58588329661_546058,8.8,6685904,52.0,adult
800549410_75772715274_413510,6.216666666666667,3380680,41.0,adult
800682363_74770615249_985273,3.45,972596,38.0,adult
800758398_71528448477_922708,30.916666666666668,461846,78.0,senior
800765318_67906260435_451220,6.85,8537308,62.0,senior
800820437_61541428864_457267,6.033333333333333,2189393,27.0,young
800870039_54519351935_367322,11.716666666666669,2433851,62.0,senior
800895579_79230396436_77043,2.45,7847920,25.0,young
800918790_76888383566_929985,4.266666666666667,5983262,64.0,senior
800928261_71298068666_196057,7.616666666666666,6535723,30.0,young
